id,target
100745,0
100747,1
100755,0
100756,0
100757,0
100758,1
100768,0
100771,0
100776,0
100782,0
100787,0
100788,1
100791,1
100797,0
100798,0
100802,0
100803,0
100806,0
100810,0
100811,0
100813,0
100817,0
100818,0
100819,0
100820,0
100821,0
100822,1
100823,0
100824,0
100830,0
100835,1
100837,0
100839,0
100841,0
100842,1
100843,1
100844,0
100849,1
100852,0
100860,0
100862,0
100866,0
100867,0
100868,0
100872,0
100874,0
100877,1
100878,0
100881,0
100884,0
100885,1
100889,0
100891,0
100893,0
100894,0
100896,1
100901,0
100902,0
100905,0
100906,0
100907,0
100908,0
100909,0
100916,0
100918,0
100920,0
100921,0
100923,0
100924,1
100928,0
100934,0
100937,1
100939,0
100940,0
100942,0
100944,1
100946,0
100947,0
100949,0
100950,0
100953,0
100954,0
100956,0
100957,0
100961,1
100965,0
100968,0
100972,1
100973,0
100974,1
100975,0
100978,0
100979,0
100988,0
100989,0
100990,0
100994,0
100997,1
100998,0
101005,0
101006,1
101009,0
101011,0
101012,0
101018,0
101020,1
101021,0
101022,0
101028,0
101031,0
101040,0
101042,1
101044,0
101048,0
101050,0
101053,0
101054,0
101056,0
101060,1
101064,0
101065,0
101066,0
101068,0
101070,1
101072,0
101073,1
101077,1
101080,0
101085,0
101090,0
101097,0
101102,0
101106,0
101108,1
101111,1
101117,0
101118,0
101121,0
101124,1
101131,1
101132,0
101133,0
101134,1
101137,0
101139,0
101140,0
101143,1
101144,0
101150,0
101156,0
101160,0
101162,0
101163,0
101165,0
101167,0
101170,0
101171,0
101173,0
101174,0
101177,0
101178,0
101182,1
101184,0
101185,1
101188,0
101189,0
101196,0
101198,0
101199,0
101201,0
101202,1
101203,1
101205,0
101210,0
101211,0
101212,0
101220,0
101222,0
101223,0
101228,0
101230,1
101232,0
101237,0
101240,0
101243,0
101246,0
101247,0
101249,0
101250,0
101252,1
101253,0
101257,0
101258,1
101259,0
101260,0
101261,0
101262,1
101264,0
101267,0
101269,0
101275,1
101279,0
101283,0
101284,1
101285,0
101286,0
101287,0
101288,0
101289,1
101290,0
101291,0
101293,1
101296,0
101302,0
101304,1
101308,0
101309,0
101312,0
101313,0
101315,0
101316,0
101318,0
101320,0
101321,1
101322,1
101323,0
101328,0
101329,0
101331,0
101338,1
101340,1
101351,0
101352,0
101356,0
101357,0
101359,0
101361,0
101363,0
101364,0
101369,1
101372,0
101378,0
101380,1
101385,0
101387,0
101390,0
101392,0
101393,0
101394,0
101395,0
101397,0
101399,0
101400,0
101405,0
101406,0
101409,0
101412,0
101413,0
101418,0
101419,0
101420,0
101423,0
101430,0
101433,1
101434,0
101438,0
101441,1
101442,0
101445,0
101448,0
101450,0
101453,0
101454,0
101455,0
101456,0
101457,0
101460,0
101461,0
101465,1
101468,1
101469,0
101474,0
101481,0
101482,1
101483,0
101485,1
101487,1
101490,0
101492,1
101496,1
101499,0
101500,0
101501,0
101502,0
101504,0
101509,0
101512,0
101514,0
101515,1
101518,0
101522,0
101523,0
101525,0
101526,1
101528,0
101529,1
101530,0
101532,0
101534,0
101536,1
101537,0
101538,1
101540,0
101541,0
101542,0
101543,0
101544,0
101546,1
101548,0
101549,0
101550,0
101553,0
101554,0
101556,0
101557,0
101561,0
101566,0
101570,1
101576,0
101577,1
101578,1
101579,0
101581,0
101582,0
101587,0
101588,1
101593,1
101597,0
101599,0
101600,0
101606,1
101611,0
101620,1
101622,0
101629,0
101631,0
101635,0
101636,0
101646,1
101650,0
101653,0
101659,0
101660,0
101661,0
101665,1
101666,1
101667,0
101668,0
101669,0
101670,0
101673,0
101676,0
101679,0
101680,0
101682,1
101686,0
101689,0
101690,0
101691,0
101692,0
101694,0
101695,0
101696,0
101701,0
101703,0
101709,1
101710,1
101713,0
101716,0
101718,0
101719,0
101724,1
101728,0
101730,0
101731,0
101732,0
101733,1
101737,0
101738,0
101739,0
101740,0
101741,0
101742,0
101746,0
101748,0
101749,0
101752,0
101753,0
101755,0
101758,0
101765,0
101768,1
101769,0
101772,0
101774,0
101777,0
101781,0
101784,1
101785,0
101786,1
101787,1
101788,0
101792,1
101793,0
101796,0
101799,0
101802,0
101806,0
101809,0
101810,0
101812,0
101814,0
101817,1
101818,0
101819,0
101821,0
101824,0
101831,0
101834,0
101837,1
101844,0
101845,0
101846,0
101847,0
101848,1
101850,0
101856,0
101858,0
101869,0
101872,0
101874,0
101881,0
101887,0
101889,0
101892,0
101895,1
101897,0
101900,0
101901,0
101903,0
101904,1
101905,0
101908,0
101919,0
101920,0
101921,0
101925,0
101926,0
101927,1
101929,1
101935,0
101939,0
101944,1
101945,1
101948,0
101949,0
101951,0
101952,0
101955,0
101958,0
101961,0
101962,0
101963,0
101966,0
101973,1
101974,0
101975,0
101976,0
101979,0
101981,0
101983,1
101987,0
101990,0
101995,0
102001,0
102002,0
102003,0
102005,0
102009,0
102013,1
102015,0
102016,1
102020,1
102022,0
102023,0
102025,1
102028,0
102029,0
102030,0
102031,0
102032,0
102035,0
102036,0
102037,1
102042,0
102043,0
102047,0
102048,1
102050,0
102051,0
102052,0
102054,0
102056,0
102057,0
102058,1
102062,0
102064,0
102067,0
102072,0
102073,0
102074,0
102076,0
102077,1
102078,0
102080,0
102085,0
102086,0
102087,0
102088,0
102091,1
102093,0
102094,0
102095,0
102099,1
102101,0
102102,0
102103,1
102105,1
102106,0
102107,0
102111,1
102112,0
102113,0
102114,0
102115,1
102116,0
102117,0
102120,0
102121,1
102123,0
102124,0
102125,0
102126,0
102127,0
102139,0
102140,0
102141,0
102142,0
102144,0
102148,1
102149,1
102151,1
102152,0
102153,0
102157,0
102158,1
102159,0
102160,0
102161,0
102163,0
102165,0
102167,0
102176,0
102177,0
102182,1
102183,1
102185,0
102188,0
102189,0
102190,0
102191,0
102192,0
102193,1
102194,1
102195,0
102197,0
102204,0
102207,0
102212,0
102214,1
102215,1
102216,0
102217,0
102218,0
102220,1
102225,0
102227,1
102230,0
102234,1
102235,0
102237,0
102238,0
102242,0
102244,1
102246,0
102247,0
102249,0
102250,0
102257,0
102259,0
102261,0
102266,0
102267,1
102270,0
102273,0
102275,1
102282,0
102287,1
102288,1
102290,1
102292,0
102293,0
102297,1
102298,1
102301,1
102307,0
102312,0
102313,0
102316,0
102320,0
102322,0
102324,0
102325,1
102326,1
102327,1
102332,0
102334,0
102335,1
102336,0
102338,1
102339,1
102340,0
102342,0
102344,0
102346,1
102347,0
102348,0
102350,0
102352,0
102353,0
102356,1
102361,0
102370,0
102373,0
102374,0
102377,0
102379,1
102380,0
102381,0
102382,0
102383,0
102384,0
102386,0
102387,0
102388,0
102392,0
102394,0
102396,0
102397,1
102399,1
102400,1
102402,0
102403,0
102404,0
102411,0
102412,0
102416,1
102419,0
102420,0
102423,1
102424,0
102426,0
102427,0
102431,0
102434,1
102443,0
102447,0
102448,1
102449,1
102457,0
102461,0
102465,0
102472,1
102473,1
102475,0
102480,0
102481,1
102483,0
102485,0
102486,0
102487,0
102488,0
102490,1
102491,1
102494,0
102495,0
102506,0
102507,0
102515,0
102519,0
102520,0
102522,1
102523,0
102525,0
102526,1
102527,1
102528,0
102529,1
102531,0
102534,0
102535,0
102537,0
102540,0
102542,1
102543,1
102544,0
102545,1
102549,0
102550,0
102552,0
102553,0
102556,0
102557,0
102560,0
102561,0
102563,0
102565,0
102566,0
102577,0
102581,0
102583,0
102584,0
102588,1
102590,0
102591,0
102592,0
102594,1
102595,0
102596,0
102597,1
102598,0
102599,0
102600,0
102604,0
102606,0
102607,0
102608,0
102611,0
102615,0
102616,0
102617,0
102619,0
102620,0
102622,1
102624,0
102625,0
102626,0
102627,0
102632,0
102637,0
102642,0
102643,0
102648,0
102649,0
102654,0
102656,0
102658,0
102659,0
102660,0
102664,0
102667,1
102668,1
102671,0
102672,0
102683,1
102686,1
102689,0
102690,0
102695,0
102697,0
102698,1
102703,0
102704,0
102707,0
102708,0
102712,1
102713,1
102715,0
102719,0
102723,0
102725,0
102726,0
102727,0
102731,0
102732,0
102734,0
102738,0
102745,0
102746,0
102749,0
102753,0
102754,0
102756,1
102757,1
102758,1
102759,1
102760,1
102761,0
102762,0
102768,1
102771,1
102774,1
102775,0
102780,0
102781,0
102782,0
102786,0
102787,1
102788,0
102789,0
102792,0
102793,0
102796,1
102797,0
102801,0
102802,1
102807,1
102809,0
102811,1
102812,0
102815,0
102816,0
102819,0
102820,0
102822,0
102825,0
102826,0
102828,0
102829,1
102830,0
102831,0
102836,0
102837,1
102842,0
102853,0
102854,0
102857,0
102860,0
102861,1
102865,0
102867,0
102869,1
102870,0
102873,0
102874,0
102875,0
102879,0
102882,0
102888,0
102890,0
102893,1
102894,0
102902,0
102903,0
102908,0
102910,0
102912,0
102913,0
102914,0
102922,0
102923,0
102925,0
102926,0
102927,0
102928,0
102929,0
102932,1
102933,0
102936,0
102942,0
102947,0
102950,1
102951,0
102953,0
102955,0
102957,0
102959,0
102963,0
102965,0
102966,0
102967,0
102969,0
102971,0
102973,0
102974,1
102978,0
102980,0
102981,1
102983,0
102985,0
102988,0
102989,0
102992,0
102994,0
103000,0
103001,1
103003,0
103007,0
103008,1
103012,0
103016,0
103017,0
103018,0
103019,1
103021,1
103023,0
103024,0
103025,0
103029,0
103032,0
103033,1
103041,0
103042,0
103051,0
103052,0
103053,1
103054,0
103056,0
103065,0
103066,0
103070,0
103072,0
103073,0
103075,0
103077,0
103079,1
103082,0
103084,1
103086,0
103087,0
103088,0
103090,0
103096,0
103098,0
103100,0
103103,0
103104,0
103107,1
103110,0
103122,1
103123,0
103129,1
103136,0
103142,0
103144,0
103146,1
103148,0
103151,0
103154,0
103155,0
103160,0
103163,0
103164,0
103165,0
103166,0
103176,1
103177,0
103181,0
103188,0
103189,0
103191,0
103192,0
103193,1
103194,0
103203,1
103204,0
103206,1
103210,0
103212,0
103213,0
103214,0
103216,0
103217,0
103218,0
103220,0
103221,0
103222,0
103224,0
103225,1
103227,1
103228,0
103232,0
103237,0
103242,0
103247,1
103249,1
103251,1
103252,0
103253,1
103256,1
103259,0
103260,0
103262,0
103263,0
103264,1
103265,0
103267,0
103268,0
103269,0
103270,1
103274,0
103275,0
103277,0
103278,0
103280,0
103283,0
103287,1
103289,1
103290,0
103291,1
103294,0
103298,0
103300,0
103303,0
103304,1
103305,1
103306,0
103309,0
103312,1
103314,1
103315,0
103316,0
103317,0
103318,1
103321,0
103322,0
103326,1
103327,0
103328,0
103329,0
103332,0
103333,0
103337,0
103339,0
103343,1
103344,1
103345,0
103350,0
103351,1
103354,0
103355,0
103357,0
103360,0
103364,0
103366,0
103367,0
103368,0
103369,0
103371,0
103373,1
103376,0
103377,0
103379,0
103380,0
103382,0
103383,0
103384,0
103385,0
103386,1
103387,0
103388,0
103390,1
103391,0
103392,1
103394,0
103395,0
103399,0
103400,0
103401,0
103404,0
103409,0
103414,0
103416,0
103424,1
103425,1
103429,0
103440,0
103442,0
103445,0
103446,0
103447,0
103449,0
103451,1
103452,0
103453,0
103455,0
103456,0
103458,1
103465,1
103466,0
103467,1
103470,0
103477,0
103480,1
103482,0
103485,0
103487,1
103494,0
103499,0
103500,0
103505,0
103509,0
103511,0
103514,1
103515,1
103529,1
103531,0
103536,1
103537,0
103538,0
103543,0
103545,0
103548,1
103549,1
103550,0
103551,1
103552,0
103554,0
103560,0
103561,0
103562,1
103564,0
103565,0
103568,0
103569,0
103570,0
103571,0
103573,0
103577,0
103578,0
103579,0
103582,0
103584,0
103586,0
103587,0
103589,0
103590,0
103593,0
103597,1
103598,0
103601,0
103602,0
103603,0
103604,0
103610,0
103613,0
103614,0
103616,0
103618,1
103619,1
103621,0
103623,0
103624,0
103626,0
103631,0
103632,0
103638,0
103639,0
103643,0
103644,1
103645,0
103647,0
103648,1
103650,0
103651,0
103653,0
103656,0
103657,0
103659,1
103661,0
103663,0
103666,0
103669,0
103672,0
103676,0
103678,0
103679,0
103681,0
103683,0
103691,0
103692,0
103693,1
103695,0
103696,0
103698,0
103699,0
103700,0
103701,0
103702,1
103703,0
103705,0
103706,0
103708,0
103711,0
103719,0
103723,0
103724,0
103726,0
103727,0
103728,0
103730,0
103733,0
103734,0
103741,0
103744,0
103748,1
103750,0
103753,0
103756,0
103758,0
103760,0
103765,1
103766,0
103767,0
103768,0
103769,1
103770,0
103773,1
103775,0
103779,1
103780,1
103783,1
103787,0
103794,0
103795,0
103796,0
103799,0
103804,0
103806,0
103808,1
103814,0
103817,1
103818,0
103820,0
103822,0
103825,0
103826,0
103828,0
103829,0
103830,1
103831,0
103832,0
103836,0
103837,1
103839,0
103841,1
103845,0
103849,1
103851,0
103856,0
103860,1
103865,0
103868,0
103870,1
103872,0
103875,1
103877,1
103878,0
103884,0
103885,0
103886,0
103887,0
103888,0
103891,0
103892,0
103893,0
103894,0
103895,1
103898,0
103899,0
103900,0
103901,0
103902,0
103903,0
103905,0
103906,0
103912,0
103913,0
103915,0
103920,0
103923,0
103927,0
103928,0
103929,0
103931,0
103932,0
103935,0
103939,1
103941,0
103942,0
103945,1
103948,0
103950,0
103954,0
103955,1
103958,1
103962,0
103964,0
103965,0
103968,0
103974,0
103977,1
103978,0
103979,0
103984,1
103987,0
103989,0
103992,0
103995,0
103996,0
103997,0
104000,0
104001,0
104002,1
104003,0
104004,0
104006,0
104009,1
104013,0
104015,1
104016,0
104018,0
104024,1
104027,0
104030,0
104046,0
104047,0
104049,1
104050,1
104054,0
104057,0
104059,0
104061,0
104068,0
104074,1
104075,0
104077,1
104080,0
104081,0
104083,0
104084,0
104085,0
104087,0
104088,0
104093,0
104097,0
104099,0
104100,0
104101,0
104105,0
104108,0
104109,0
104114,0
104118,0
104119,1
104120,0
104121,0
104122,0
104123,0
104125,1
104127,0
104130,0
104132,0
104133,0
104134,0
104138,0
104139,1
104143,0
104149,0
104152,0
104156,0
104157,0
104158,0
104160,0
104162,0
104163,0
104173,1
104175,0
104176,0
104180,0
104181,1
104183,0
104185,0
104189,0
104192,0
104194,0
104197,0
104199,0
104200,0
104202,0
104204,0
104209,0
104210,0
104212,0
104215,0
104217,0
104218,1
104222,0
104224,0
104225,0
104226,1
104228,0
104229,0
104230,1
104231,0
104232,0
104233,0
104234,0
104236,0
104238,0
104241,0
104242,0
104245,0
104247,0
104248,0
104251,0
104254,0
104256,1
104257,0
104259,0
104264,0
104266,0
104267,0
104268,0
104271,1
104273,0
104274,0
104276,0
104277,0
104278,0
104281,0
104282,0
104285,1
104286,0
104289,0
104290,1
104291,1
104294,0
104295,0
104296,0
104297,0
104298,1
104299,0
104305,1
104307,1
104308,0
104309,0
104310,0
104311,0
104313,0
104314,0
104315,1
104319,1
104321,0
104325,0
104326,1
104329,0
104330,0
104333,0
104334,1
104337,0
104342,0
104344,1
104349,0
104354,0
104358,0
104361,0
104362,1
104365,0
104367,0
104368,0
104371,0
104376,0
104378,0
104379,0
104382,0
104384,0
104387,0
104391,0
104392,0
104394,0
104396,0
104397,0
104402,0
104404,0
104405,0
104407,0
104411,0
104418,0
104422,0
104429,0
104431,0
104434,0
104440,0
104441,0
104442,0
104447,1
104448,1
104449,0
104450,0
104451,1
104452,0
104456,0
104457,0
104459,0
104460,0
104461,0
104469,0
104471,0
104474,0
104475,0
104477,0
104478,0
104479,0
104487,0
104488,0
104491,1
104493,0
104496,0
104505,0
104509,0
104511,1
104515,1
104523,0
104527,0
104528,0
104529,1
104543,0
104545,0
104546,0
104547,0
104548,0
104549,0
104550,0
104555,0
104556,0
104557,0
104558,0
104559,0
104560,0
104562,0
104564,0
104566,0
104569,0
104573,1
104574,0
104578,1
104587,0
104589,0
104592,0
104596,0
104600,1
104602,0
104603,0
104606,1
104607,0
104608,0
104613,0
104617,1
104621,0
104626,1
104627,0
104633,0
104636,0
104637,0
104640,1
104646,0
104648,0
104649,0
104653,0
104655,0
104657,0
104658,0
104659,0
104662,0
104663,0
104665,0
104666,1
104673,1
104676,0
104684,0
104685,0
104686,0
104690,1
104694,1
104695,1
104696,0
104697,0
104699,0
104700,1
104705,0
104706,0
104712,1
104713,0
104714,0
104715,0
104719,1
104724,0
104728,0
104731,1
104732,0
104736,0
104737,0
104738,0
104740,0
104741,0
104746,0
104747,0
104752,1
104753,0
104754,0
104758,0
104759,1
104760,0
104762,0
104764,0
104767,0
104772,0
104774,0
104778,0
104780,0
104781,1
104782,0
104784,0
104789,0
104790,0
104791,0
104799,0
104800,0
104801,0
104803,0
104804,0
104807,0
104810,0
104815,1
104818,0
104820,0
104825,1
104828,1
104831,0
104835,0
104836,1
104837,0
104843,0
104845,0
104850,0
104851,0
104855,0
104861,0
104863,0
104867,0
104868,0
104869,0
104871,0
104876,0
104878,0
104879,1
104884,0
104885,0
104886,0
104887,0
104888,1
104889,1
104890,0
104893,0
104897,1
104900,0
104901,0
104904,0
104907,0
104910,0
104911,0
104918,0
104920,0
104921,0
104925,0
104926,0
104928,0
104929,0
104930,0
104937,0
104938,0
104941,0
104943,0
104947,0
104951,0
104955,0
104958,0
104963,0
104965,0
104968,0
104969,0
104970,0
104971,0
104975,1
104980,0
104982,0
104985,1
104986,0
104991,0
104994,0
104996,0
104997,0
105002,0
105005,0
105006,0
105009,1
105011,1
105012,0
105014,0
105015,1
105016,1
105017,0
105018,0
105021,0
105025,0
105027,1
105029,0
105031,0
105032,0
105035,1
105037,1
105038,0
105039,1
105043,1
105048,0
105053,0
105054,0
105057,0
105059,1
105062,0
105064,0
105066,0
105071,0
105072,1
105073,0
105076,0
105081,0
105083,0
105085,0
105087,1
105088,1
105089,1
105092,0
105098,0
105099,0
105103,0
105104,0
105107,1
105108,0
105113,0
105114,0
105115,0
105117,1
105123,1
105124,0
105131,1
105133,0
105134,0
105137,0
105139,1
105140,0
105141,0
105142,0
105143,1
105145,0
105151,1
105154,0
105155,1
105158,0
105163,0
105165,0
105167,1
105169,0
105170,0
105171,0
105172,1
105174,0
105177,0
105179,0
105181,0
105183,0
105185,0
105190,0
105192,0
105194,1
105197,0
105200,1
105203,0
105204,1
105205,0
105206,0
105207,1
105208,0
105211,0
105214,0
105215,0
105216,0
105220,0
105222,0
105228,0
105230,1
105231,0
105232,0
105235,0
105236,0
105238,0
105239,0
105243,0
105249,1
105250,1
105252,0
105253,0
105254,1
105258,0
105260,0
105262,0
105268,1
105269,0
105271,0
105272,0
105277,1
105278,0
105279,1
105282,0
105283,0
105286,0
105287,0
105289,0
105292,0
105293,0
105296,0
105297,0
105300,0
105301,0
105302,0
105303,0
105304,0
105306,1
105307,1
105311,0
105313,0
105315,1
105317,1
105321,0
105322,0
105323,0
105324,0
105326,0
105327,0
105331,0
105332,1
105333,0
105338,1
105339,1
105342,0
105345,0
105346,0
105348,0
105349,0
105350,0
105358,0
105359,0
105360,0
105361,0
105363,0
105368,0
105371,0
105376,0
105378,0
105380,0
105381,0
105384,0
105387,1
105390,0
105392,0
105402,0
105405,0
105410,0
105413,0
105418,0
105419,0
105421,0
105423,0
105424,0
105425,0
105428,0
105430,0
105431,0
105432,1
105435,0
105436,0
105437,1
105438,0
105441,0
105444,0
105450,0
105451,1
105453,0
105456,0
105457,0
105459,1
105461,0
105462,0
105463,0
105468,0
105470,0
105476,1
105488,0
105489,0
105491,0
105492,1
105494,0
105496,0
105503,1
105506,0
105508,0
105517,0
105520,0
105523,0
105524,0
105525,0
105529,0
105530,0
105535,0
105536,0
105541,0
105542,0
105543,0
105544,0
105549,0
105550,0
105551,0
105556,0
105558,0
105560,1
105562,1
105565,0
105569,0
105573,0
105575,0
105576,1
105583,0
105587,1
105590,0
105591,0
105593,1
105596,0
105597,0
105600,0
105602,0
105604,0
105609,1
105611,0
105613,0
105615,0
105617,0
105623,0
105624,0
105627,0
105632,0
105633,0
105644,1
105645,0
105646,0
105647,0
105648,1
105660,0
105662,0
105664,1
105666,0
105669,0
105670,1
105671,0
105674,0
105676,0
105677,0
105679,0
105681,1
105684,0
105685,0
105687,0
105688,0
105692,0
105693,0
105694,0
105702,0
105703,0
105705,0
105707,0
105712,0
105715,0
105716,1
105717,1
105718,0
105719,0
105720,0
105722,0
105724,0
105727,1
105730,0
105732,1
105733,0
105737,0
105742,0
105743,1
105745,0
105747,0
105750,1
105751,1
105753,1
105757,1
105759,0
105763,0
105766,0
105771,0
105776,0
105781,0
105787,0
105788,0
105789,0
105790,0
105791,1
105793,0
105795,0
105797,0
105802,0
105803,0
105804,0
105805,0
105807,0
105809,0
105810,0
105811,0
105815,0
105818,0
105819,0
105820,1
105822,0
105825,0
105826,0
105829,0
105833,0
105836,0
105837,0
105838,1
105839,0
105842,0
105843,0
105845,0
105846,0
105849,0
105852,0
105853,0
105855,1
105867,0
105872,0
105874,0
105876,0
105877,0
105881,0
105882,0
105885,1
105887,0
105889,0
105890,0
105892,0
105893,0
105894,0
105897,0
105898,1
105899,1
105901,0
105902,0
105903,0
105904,1
105908,0
105910,1
105911,0
105912,0
105914,0
105915,1
105916,1
105918,0
105919,0
105924,1
105925,0
105926,0
105928,0
105929,0
105930,0
105936,0
105939,0
105940,1
105944,0
105946,0
105947,1
105950,0
105952,0
105954,0
105957,0
105959,0
105962,0
105965,0
105967,0
105971,0
105974,1
105975,0
105983,0
105984,0
105985,0
105986,0
105994,0
105997,1
105999,0
106002,1
106004,0
106005,0
106009,0
106010,0
106013,0
106014,0
106015,0
106019,0
106021,0
106022,0
106024,1
106025,0
106030,1
106031,0
106032,0
106038,0
106039,0
106042,0
106044,1
106048,1
106049,0
106051,0
106052,0
106053,0
106054,0
106055,0
106056,0
106057,0
106059,0
106060,0
106062,0
106063,0
106066,0
106068,0
106071,0
106073,1
106074,1
106076,1
106081,0
106082,0
106083,0
106087,1
106088,0
106089,0
106092,1
106094,1
106095,1
106096,0
106097,0
106100,0
106101,0
106103,0
106104,0
106107,0
106108,1
106110,0
106111,0
106112,0
106115,0
106116,0
106119,0
106122,0
106128,0
106129,0
106133,0
106136,1
106138,1
106139,0
106142,1
106144,1
106145,0
106147,1
106149,0
106152,0
106156,0
106157,0
106158,0
106160,0
106161,1
106163,0
106165,0
106168,0
106171,0
106173,0
106174,0
106175,1
106177,0
106178,0
106179,0
106180,0
106192,0
106193,0
106196,0
106197,0
106198,0
106201,0
106203,0
106206,0
106209,0
106212,0
106213,0
106214,0
106217,0
106219,0
106220,0
106221,0
106224,0
106233,0
106234,0
106237,0
106240,0
106242,1
106244,0
106247,0
106249,1
106254,0
106255,1
106257,1
106260,0
106261,0
106271,0
106274,1
106276,0
106279,0
106280,1
106281,0
106282,0
106286,0
106287,1
106289,0
106297,0
106298,0
106299,1
106301,1
106302,0
106304,0
106306,0
106312,1
106314,1
106317,0
106318,1
106319,0
106322,0
106325,0
106327,0
106328,1
106333,1
106334,0
106335,0
106336,0
106340,0
106341,0
106343,0
106344,0
106346,1
106349,0
106350,0
106353,1
106354,1
106355,0
106356,1
106360,0
106361,0
106363,0
106366,0
106369,0
106370,0
106379,1
106390,0
106391,0
106392,0
106393,0
106395,0
106406,0
106410,0
106411,0
106413,0
106418,0
106420,1
106422,0
106423,0
106432,0
106435,0
106436,1
106445,0
106451,0
106452,1
106459,0
106461,1
106462,0
106463,0
106465,1
106467,0
106472,1
106473,0
106477,0
106478,0
106479,0
106480,0
106488,0
106489,1
106492,0
106498,0
106502,1
106503,0
106507,0
106508,1
106512,0
106516,0
106520,0
106522,0
106523,0
106526,0
106527,1
106530,0
106532,0
106536,0
106540,0
106543,1
106545,0
106547,0
106549,1
106551,0
106552,0
106556,0
106560,1
106561,0
106564,0
106571,0
106573,0
106578,0
106583,0
106584,0
106586,0
106594,1
106604,0
106608,1
106610,1
106617,0
106619,0
106623,0
106624,0
106625,0
106626,0
106633,0
106634,1
106636,0
106640,0
106641,1
106642,0
106643,0
106644,1
106646,0
106648,0
106649,1
106654,0
106656,0
106657,0
106658,0
106660,0
106664,0
106665,0
106667,0
106671,0
106674,0
106679,1
106680,1
106683,0
106684,0
106686,1
106689,1
106694,0
106696,0
106699,0
106700,0
106705,1
106707,0
106710,1
106711,0
106712,0
106713,1
106714,0
106722,0
106727,0
106730,0
106732,0
106733,0
106735,0
106738,0
106739,0
106740,0
106743,0
106744,1
106756,0
106758,0
106762,0
106763,1
106765,1
106766,0
106767,0
106770,1
106777,0
106778,1
106779,0
106780,1
106782,0
106785,1
106786,0
106789,0
106790,0
106792,1
106793,0
106794,0
106795,0
106798,0
106799,0
106802,0
106803,1
106806,0
106808,0
106814,1
106815,0
106816,1
106817,0
106818,0
106821,0
106824,0
106826,0
106828,1
106829,0
106832,0
106833,0
106834,0
106838,0
106840,0
106845,0
106846,0
106850,0
106852,0
106853,0
106856,1
106859,1
106860,0
106861,0
106864,0
106867,0
106869,0
106870,0
106871,0
106872,0
106874,1
106878,1
106882,0
106883,0
106884,0
106886,0
106892,0
106893,1
106894,0
106895,0
106896,0
106897,0
106898,1
106903,0
106908,0
106909,0
106910,0
106911,0
106918,0
106919,0
106926,1
106929,0
106932,0
106935,1
106936,1
106937,0
106940,0
106942,0
106945,0
106947,0
106949,0
106950,0
106954,0
106955,0
106958,0
106960,0
106966,0
106968,0
106976,1
106977,0
106979,0
106983,0
106984,0
106992,1
106993,0
106995,0
107002,0
107005,0
107006,0
107010,0
107017,0
107018,0
107021,0
107023,0
107024,0
107025,0
107027,0
107029,0
107031,0
107032,0
107034,0
107038,1
107039,0
107041,0
107042,0
107043,0
107044,1
107046,1
107047,0
107049,0
107054,1
107055,0
107058,0
107061,0
107065,0
107066,0
107068,0
107070,1
107074,0
107075,1
107077,0
107078,1
107079,1
107080,0
107081,0
107082,1
107085,1
107087,0
107089,0
107090,0
107091,0
107092,0
107095,0
107097,0
107099,0
107100,0
107104,0
107109,0
107112,0
107116,0
107117,0
107119,0
107122,0
107123,0
107124,0
107127,1
107130,0
107132,0
107133,0
107135,0
107136,1
107137,0
107140,1
107143,0
107144,0
107145,0
107149,1
107151,1
107155,0
107158,1
107160,0
107161,0
107169,0
107170,0
107172,0
107173,1
107174,0
107175,1
107177,1
107178,0
107180,0
107181,0
107184,0
107185,1
107186,0
107190,0
107191,1
107192,0
107196,0
107199,0
107200,0
107203,0
107204,1
107205,0
107206,0
107207,1
107208,0
107209,0
107213,0
107215,1
107217,0
107218,0
107230,0
107231,0
107241,1
107243,0
107247,0
107248,0
107250,0
107251,1
107256,0
107259,1
107261,0
107273,0
107274,0
107280,1
107281,0
107282,0
107284,0
107286,0
107287,0
107288,1
107291,1
107293,0
107297,0
107299,0
107303,0
107304,0
107305,0
107309,0
107311,1
107312,1
107313,0
107314,0
107316,0
107317,1
107318,0
107319,0
107323,0
107325,0
107328,0
107331,0
107334,0
107338,0
107340,0
107342,0
107343,0
107344,0
107346,0
107347,0
107350,0
107353,1
107354,0
107356,0
107357,1
107365,1
107369,0
107371,0
107373,0
107376,1
107377,0
107379,0
107381,1
107382,0
107383,0
107387,0
107389,1
107390,1
107392,0
107393,0
107397,0
107400,0
107401,0
107402,0
107404,0
107406,1
107411,0
107414,0
107415,1
107420,0
107423,0
107425,1
107427,0
107430,1
107434,0
107435,0
107437,0
107443,0
107452,0
107454,0
107457,0
107460,0
107464,1
107465,0
107466,1
107467,0
107469,0
107470,0
107471,1
107472,0
107474,1
107478,0
107482,0
107484,0
107485,0
107487,0
107492,1
107498,0
107499,0
107501,0
107502,0
107504,0
107510,0
107513,0
107517,1
107518,0
107519,0
107522,1
107527,1
107530,0
107533,0
107534,0
107537,0
107540,1
107543,1
107547,0
107548,1
107554,0
107556,0
107558,0
107560,0
107561,1
107563,0
107564,0
107565,0
107566,0
107569,1
107571,0
107573,1
107577,0
107578,1
107579,0
107580,1
107581,1
107591,0
107592,0
107594,1
107595,0
107600,0
107601,1
107602,0
107603,0
107604,0
107621,0
107623,0
107624,0
107625,0
107627,0
107628,0
107633,0
107638,0
107639,0
107641,0
